date,strategy,action,holdings,cash,equity,note,logged_at,prev_hash,row_hash
2026-08-03,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10295.75,,2026-08-03 20:06,a1a912533eabd9585be6f54a01d16e1ded282ff3601ebccf9104001dae4778ff,f24300526da6b41cc95c8fb3cbfe2e00b3bd20597e0d0e740277602f66697fee
2026-08-04,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10562.38,,2026-08-04 20:05,f24300526da6b41cc95c8fb3cbfe2e00b3bd20597e0d0e740277602f66697fee,2d4905556d07650cca45591bc02d8b3fad5ae101568629fbc97b7b3590902b92
2026-08-04,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8175.51,,2026-08-04 20:05,2d4905556d07650cca45591bc02d8b3fad5ae101568629fbc97b7b3590902b92,012f912e30e31fefc5bf00423908b1f9c5b9f2a5c2484367e3cab3a51e66f29f
2026-08-04,overnight,ROLL,{},10494.69,10494.69,隔夜+1.16%-成本,2026-08-04 20:05,012f912e30e31fefc5bf00423908b1f9c5b9f2a5c2484367e3cab3a51e66f29f,92230276c4a395d085298cc241d170149d79645e7d0b8e453035a82674839ed9
2026-08-04,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10079.11,,2026-08-04 20:05,92230276c4a395d085298cc241d170149d79645e7d0b8e453035a82674839ed9,a83530244a9a5ea0402e63482e400bf88710962ab68e34e2799cb8857d170ed2
2026-08-04,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10562.38,,2026-08-04 20:05,a83530244a9a5ea0402e63482e400bf88710962ab68e34e2799cb8857d170ed2,997c1fed2ce5c5c8d51cdaf294983063d5d23114bc7875655a1568af6dc753af
2026-08-05,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10474.35,,2026-08-05 20:23,997c1fed2ce5c5c8d51cdaf294983063d5d23114bc7875655a1568af6dc753af,4a5d908b69c673dabfd5582b203a32fb7181db8d4aee03c2702225ef95f78b5e
2026-08-05,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7837.34,,2026-08-05 20:23,4a5d908b69c673dabfd5582b203a32fb7181db8d4aee03c2702225ef95f78b5e,5fd22575eeb98e4fc22a9b9006210ee7154be508ece3323f9fa3cd7279f01959
2026-08-05,overnight,ROLL,{},10527.02,10527.02,隔夜+0.33%-成本,2026-08-05 20:23,5fd22575eeb98e4fc22a9b9006210ee7154be508ece3323f9fa3cd7279f01959,559a18c19b19c6fd3ba5d414e370cecd25a322f86de0e304287772c2d83250b8
2026-08-05,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9995.12,,2026-08-05 20:23,559a18c19b19c6fd3ba5d414e370cecd25a322f86de0e304287772c2d83250b8,21267ce325bcd5db7f8c16f972ea06a439d5473145b61eaf725b0e2c87dae0ce
2026-08-05,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10474.35,,2026-08-05 20:23,21267ce325bcd5db7f8c16f972ea06a439d5473145b61eaf725b0e2c87dae0ce,f596c9f483d0e024147c9497fa7b813105ffa1ee4ab2cf3d18c4399c56ca275c
2026-08-06,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10468.36,,2026-08-06 22:38,f596c9f483d0e024147c9497fa7b813105ffa1ee4ab2cf3d18c4399c56ca275c,8f24651a89063dda34dbf6003685218440c00a03a7732bba229cf07dd2d9d37d
2026-08-06,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7660.05,,2026-08-06 22:38,8f24651a89063dda34dbf6003685218440c00a03a7732bba229cf07dd2d9d37d,3cab06d51e8a404654257a03c403b772e270814f01ae869f0599961833074fb0
2026-08-06,overnight,ROLL,{},10428.93,10428.93,隔夜-0.91%-成本,2026-08-06 22:38,3cab06d51e8a404654257a03c403b772e270814f01ae869f0599961833074fb0,b56252ae162f7136f58ff0eeb56694f0b750018f28b20d30be607e2cf90707b4
2026-08-06,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9989.4,,2026-08-06 22:38,b56252ae162f7136f58ff0eeb56694f0b750018f28b20d30be607e2cf90707b4,34da3074bd1e94747393e067deb9cafab25f86c82606b9eb4a85979fb555b833
2026-08-06,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10468.36,,2026-08-06 22:38,34da3074bd1e94747393e067deb9cafab25f86c82606b9eb4a85979fb555b833,1734d45b216b1f5f03dfd85ee2db37745c52c82d5fca8e29598bb51279f004f6
2026-08-07,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10604.34,,2026-08-07 20:26,1734d45b216b1f5f03dfd85ee2db37745c52c82d5fca8e29598bb51279f004f6,4138c4554f9b46b9a654494c0a1a5f522780c918b37a0ccb522107a5f30111b1
2026-08-07,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7527.12,,2026-08-07 20:26,4138c4554f9b46b9a654494c0a1a5f522780c918b37a0ccb522107a5f30111b1,b5b073aa049362a88b59c5ccbcd21d509d44e45fea4296035658429daf57eb97
2026-08-07,overnight,ROLL,{},10507.69,10507.69,隔夜+0.78%-成本,2026-08-07 20:26,b5b073aa049362a88b59c5ccbcd21d509d44e45fea4296035658429daf57eb97,bb3ab732e066a9021ab60036353e3d4e414adfd79418b2fbc9ad2bfc0075a32e
2026-08-07,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10119.16,,2026-08-07 20:26,bb3ab732e066a9021ab60036353e3d4e414adfd79418b2fbc9ad2bfc0075a32e,d32d92742690f79572367a8a21acdb82fb10eb2b67720a498cf9088989bff3bb
2026-08-07,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10604.34,,2026-08-07 20:26,d32d92742690f79572367a8a21acdb82fb10eb2b67720a498cf9088989bff3bb,c3f451dbb45f446e80d830a46de3a0fac6094eea3b3713e5f4fc0c25e9553bd7
2026-08-10,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10570.47,,2026-08-10 20:28,c3f451dbb45f446e80d830a46de3a0fac6094eea3b3713e5f4fc0c25e9553bd7,6075d2040997a092e7b9a6b610ce0ccf96e3e74463e1c820f0178bb927cb9214
2026-08-10,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7455.56,,2026-08-10 20:28,6075d2040997a092e7b9a6b610ce0ccf96e3e74463e1c820f0178bb927cb9214,e4a099815503158d50c08ecb32216375f2ae73a1a75d4acb5ffc3cc809971720
2026-08-10,overnight,ROLL,{},10500.07,10500.07,隔夜-0.05%-成本,2026-08-10 20:28,e4a099815503158d50c08ecb32216375f2ae73a1a75d4acb5ffc3cc809971720,1ed1f6bb4a8d7bb0803516f49fc510a85c162663563f70507148e588b6c26225
2026-08-10,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10086.84,,2026-08-10 20:28,1ed1f6bb4a8d7bb0803516f49fc510a85c162663563f70507148e588b6c26225,0a3e1ca6025874140f1d9cf9b8ff806ccdbee1d0b58e14e3854b823b5bdfdff8
2026-08-10,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10570.47,,2026-08-10 20:28,0a3e1ca6025874140f1d9cf9b8ff806ccdbee1d0b58e14e3854b823b5bdfdff8,84bbe534d26c3857a595dd29942c13333e53462ca403b9426cc916accad4ab4d
2026-08-11,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10506.93,,2026-08-11 20:31,84bbe534d26c3857a595dd29942c13333e53462ca403b9426cc916accad4ab4d,21ae0114310040df1b71ec70d86eb26a158d624c8e09a0338a3bda7f91ab1534
2026-08-11,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7567.61,,2026-08-11 20:31,21ae0114310040df1b71ec70d86eb26a158d624c8e09a0338a3bda7f91ab1534,446dad0d40577691eedf385b77bb2bcf5a15e353725c3a8be87f89b50a0ea9bf
2026-08-11,overnight,ROLL,{},10533.36,10533.36,隔夜+0.34%-成本,2026-08-11 20:31,446dad0d40577691eedf385b77bb2bcf5a15e353725c3a8be87f89b50a0ea9bf,14dea3843adcdb806ba54b6daf141bbd6cedf5ddfbc2fa9a7a3eb8c5fcebb690
2026-08-11,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10026.21,,2026-08-11 20:31,14dea3843adcdb806ba54b6daf141bbd6cedf5ddfbc2fa9a7a3eb8c5fcebb690,10f59000cb241e59f3ddcd3fe8c6923f544f55d62c78a2698f0828480b0b1a11
2026-08-11,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10506.93,,2026-08-11 20:31,10f59000cb241e59f3ddcd3fe8c6923f544f55d62c78a2698f0828480b0b1a11,220b16648eb0bdaf4d4123acc5c8da6635ea2db2c688cb3462ab9bee12c4c7c8
2026-08-12,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10563.77,,2026-08-12 20:29,220b16648eb0bdaf4d4123acc5c8da6635ea2db2c688cb3462ab9bee12c4c7c8,72c18bf98aecf0b606c689e931b1eb740cf033dc70f1d72f545d44366418634a
2026-08-12,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,7884.6,,2026-08-12 20:29,72c18bf98aecf0b606c689e931b1eb740cf033dc70f1d72f545d44366418634a,bfbdd15d65b918243b64d3a67b124feb0866924a509d99bcc2a60e4b55570db1
2026-08-12,overnight,ROLL,{},10656.17,10656.17,隔夜+1.19%-成本,2026-08-12 20:29,bfbdd15d65b918243b64d3a67b124feb0866924a509d99bcc2a60e4b55570db1,1810a950e9d44dc312dd25ebb32ffda28819d9de4e21de2a28ddba6438e33c40
2026-08-12,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10080.44,,2026-08-12 20:29,1810a950e9d44dc312dd25ebb32ffda28819d9de4e21de2a28ddba6438e33c40,23dcb14418ef6689b82173679f7d7af1d37223808e58609b16c689e7c962a793
2026-08-12,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10563.77,,2026-08-12 20:29,23dcb14418ef6689b82173679f7d7af1d37223808e58609b16c689e7c962a793,f0da2d62ccc9c1e9e678ca96aad69abfc84707bebf62ff1904ea3a6ed555e5ec
2026-08-13,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10649.0,,2026-08-13 20:27,f0da2d62ccc9c1e9e678ca96aad69abfc84707bebf62ff1904ea3a6ed555e5ec,a1dd096564f640fee86c0df0285e2e4adf2a75f29902f69d37202bf707b437d4
2026-08-13,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8360.23,,2026-08-13 20:27,a1dd096564f640fee86c0df0285e2e4adf2a75f29902f69d37202bf707b437d4,98e7d1600259e6a2843a8abcb307ca6f0b59002182d923d3333ffc2fdeee0672
2026-08-13,overnight,ROLL,{},10675.02,10675.02,隔夜+0.20%-成本,2026-08-13 20:27,98e7d1600259e6a2843a8abcb307ca6f0b59002182d923d3333ffc2fdeee0672,efaeac69b88b3b9f112908bedc8aa98f17031e458bd7cb6961076a56b1700b07
2026-08-13,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10161.78,,2026-08-13 20:27,efaeac69b88b3b9f112908bedc8aa98f17031e458bd7cb6961076a56b1700b07,e6ee1a9c722720b4353b86011760b671baf287bf28209baa23d3e10028c38970
2026-08-13,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10649.0,,2026-08-13 20:27,e6ee1a9c722720b4353b86011760b671baf287bf28209baa23d3e10028c38970,ae56b06014b375282af13184140c5eac255e421ba0932a4b73d599c9c1d40e53
2026-08-14,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10619.66,,2026-08-14 20:19,ae56b06014b375282af13184140c5eac255e421ba0932a4b73d599c9c1d40e53,c6609c47ba1ed164c4c9e92ffd03f307653d4f2245d7de16f32d0de301e71115
2026-08-14,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8809.37,,2026-08-14 20:19,c6609c47ba1ed164c4c9e92ffd03f307653d4f2245d7de16f32d0de301e71115,15035edbc96bf8cc37e28ca06167db98d259381ab0fc959251c8f48fe9584136
2026-08-14,overnight,ROLL,{},10690.24,10690.24,隔夜+0.16%-成本,2026-08-14 20:19,15035edbc96bf8cc37e28ca06167db98d259381ab0fc959251c8f48fe9584136,99cc26bd2511dd434a5a5ec4ca77425acddf1a9d6230959ce85f6262580855f7
2026-08-14,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10133.77,,2026-08-14 20:19,99cc26bd2511dd434a5a5ec4ca77425acddf1a9d6230959ce85f6262580855f7,eeb1e82cff5b5a9a5dda49fde5aeb3f497ea22ca691a5c5e39c9d6ad9b945f61
2026-08-14,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10619.66,,2026-08-14 20:19,eeb1e82cff5b5a9a5dda49fde5aeb3f497ea22ca691a5c5e39c9d6ad9b945f61,081c0ef2748c994f7580cebb29c5d048fc8db46ecd2f016d1410a48b16240b3d
2026-08-17,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10586.18,,2026-08-17 20:12,081c0ef2748c994f7580cebb29c5d048fc8db46ecd2f016d1410a48b16240b3d,ca471aa45e18a30edf3c46538cf66d30daff941b619403558b5b8f5be416df5f
2026-08-17,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,9171.52,,2026-08-17 20:12,ca471aa45e18a30edf3c46538cf66d30daff941b619403558b5b8f5be416df5f,185e3b80913726432a62780d4c69d494e33d71fa8fdaff8c44f44cca958c59e0
2026-08-17,overnight,ROLL,{},10715.74,10715.74,隔夜+0.26%-成本,2026-08-17 21:56,185e3b80913726432a62780d4c69d494e33d71fa8fdaff8c44f44cca958c59e0,f63df2e3d90011b17e18d1e4950d2c97d55f715e30e20ad8531f666ecfea0230
2026-08-17,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10101.83,,2026-08-17 20:12,f63df2e3d90011b17e18d1e4950d2c97d55f715e30e20ad8531f666ecfea0230,35ade7ae91ab1665cfb49db6a185ffec9c95f7770b496dca70545400a68f8bbc
2026-08-17,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10586.18,,2026-08-17 20:12,35ade7ae91ab1665cfb49db6a185ffec9c95f7770b496dca70545400a68f8bbc,9e002ef6e25cec6bee777e81af4b7518e4c0910631e8b1d3407f5f73007e2b9f
2026-08-18,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10445.06,,2026-08-18 20:10,9e002ef6e25cec6bee777e81af4b7518e4c0910631e8b1d3407f5f73007e2b9f,15a740ba74cb7ed213090c54a85033672a4853250e9796968fac00c32fae4d80
2026-08-18,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8530.4,,2026-08-18 20:10,15a740ba74cb7ed213090c54a85033672a4853250e9796968fac00c32fae4d80,151a295a8c980aa1ab44d8b10c557b5c269b21a46e23316445d3803ab22099e4
2026-08-18,overnight,ROLL,{},10571.92,10571.92,隔夜-1.32%-成本,2026-08-18 21:53,151a295a8c980aa1ab44d8b10c557b5c269b21a46e23316445d3803ab22099e4,c35ec1d7f983ff5d7e40c0e32c91fd6cb2ceb2841f7d7ce9a52060b39914c92d
2026-08-18,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9967.17,,2026-08-18 20:10,c35ec1d7f983ff5d7e40c0e32c91fd6cb2ceb2841f7d7ce9a52060b39914c92d,e03e80d18b337c3143694f36813b3106eb456551365f89138ec97ba87951e1a9
2026-08-18,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10445.06,,2026-08-18 20:10,e03e80d18b337c3143694f36813b3106eb456551365f89138ec97ba87951e1a9,ca427c7bebd424209f6675ed127c0662d455cce264dd2122fb20946be6a8122f
2026-08-19,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10461.5,,2026-08-19 20:12,ca427c7bebd424209f6675ed127c0662d455cce264dd2122fb20946be6a8122f,81bd9093a3dde1583dc93805cab8243966ed7a599ae6b26c002fc493fa49b2d6
2026-08-19,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8315.2,,2026-08-19 20:12,81bd9093a3dde1583dc93805cab8243966ed7a599ae6b26c002fc493fa49b2d6,ecb5d5a709d84acacd0c323de3340adb05fe4fe81dd180b7c442b19c1cb62921
2026-08-19,overnight,ROLL,{},10612.53,10612.53,隔夜+0.40%-成本,2026-08-19 20:12,ecb5d5a709d84acacd0c323de3340adb05fe4fe81dd180b7c442b19c1cb62921,23174c248f15deecd078386b5e42a92dbe83f847d2ca03ac2259624b94e8c517
2026-08-19,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9982.85,,2026-08-19 20:12,23174c248f15deecd078386b5e42a92dbe83f847d2ca03ac2259624b94e8c517,d6283ed33592d91bea17e3fec29cd18009a7d98df736dcd52ba33b04f372fac0
2026-08-19,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10461.5,,2026-08-19 20:12,d6283ed33592d91bea17e3fec29cd18009a7d98df736dcd52ba33b04f372fac0,b3551484d974adbbbca7df978d19e340fc252cc8dd0bb96d1a4682b37dca3aa7
2026-08-20,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10356.64,,2026-08-20 20:14,b3551484d974adbbbca7df978d19e340fc252cc8dd0bb96d1a4682b37dca3aa7,807933b99f2de3a666138f57e1e0ac424af1186f375c4e0ac8508414faf9d0b5
2026-08-20,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8505.58,,2026-08-20 20:14,807933b99f2de3a666138f57e1e0ac424af1186f375c4e0ac8508414faf9d0b5,104c89c055937cb8eff8fea2d3b578e8fd0b71bf47160e916889e0de039cd8f2
2026-08-20,overnight,ROLL,{},10554.09,10554.09,隔夜-0.53%-成本,2026-08-20 20:14,104c89c055937cb8eff8fea2d3b578e8fd0b71bf47160e916889e0de039cd8f2,c13d8be7a890a0ed1382b7483245d76e969c87caa52f978ae8cc4e2be6507814
2026-08-20,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9882.79,,2026-08-20 20:14,c13d8be7a890a0ed1382b7483245d76e969c87caa52f978ae8cc4e2be6507814,7ebc3788264b900d059f7e882e4e0473576de4df07cd9c6ad4a32336a31795cf
2026-08-20,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10356.64,,2026-08-20 20:14,7ebc3788264b900d059f7e882e4e0473576de4df07cd9c6ad4a32336a31795cf,e4f7288b38803b649553f8f6c2a9d8951e7dcf92bacdf37ce335c048b5ba5c32
2026-08-21,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10401.65,,2026-08-21 20:11,e4f7288b38803b649553f8f6c2a9d8951e7dcf92bacdf37ce335c048b5ba5c32,1d20d73c09df1553b6e331b58f5573828573a3616985c0197f22f0b63d479273
2026-08-21,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8493.53,,2026-08-21 20:11,1d20d73c09df1553b6e331b58f5573828573a3616985c0197f22f0b63d479273,02f7ac7917144852499efd01c63c3e1bcd3a42393ad670a24e14760cdfa4f411
2026-08-21,overnight,ROLL,{},10615.81,10615.81,隔夜+0.60%-成本,2026-08-21 20:11,02f7ac7917144852499efd01c63c3e1bcd3a42393ad670a24e14760cdfa4f411,10e807884ee18d4b214cbeafb427d4eb947453f1ffb80291b4532dc5b0c4467b
2026-08-21,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9925.74,,2026-08-21 20:11,10e807884ee18d4b214cbeafb427d4eb947453f1ffb80291b4532dc5b0c4467b,2caa466b73130ecff0de69eeb10c498345f243421de02b06addd902e994609f8
2026-08-21,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10401.65,,2026-08-21 20:11,2caa466b73130ecff0de69eeb10c498345f243421de02b06addd902e994609f8,7036935fdbd6ebe11c6d65fb0a4f4ed597ea33b79df6a677cebdc8c5d876e548
2026-08-24,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10322.09,,2026-08-24 20:15,7036935fdbd6ebe11c6d65fb0a4f4ed597ea33b79df6a677cebdc8c5d876e548,0acdf0bfe7eaa113e5ba9cc79b792b356691de200dd8eef983edb532dfe06538
2026-08-24,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8036.53,,2026-08-24 20:15,0acdf0bfe7eaa113e5ba9cc79b792b356691de200dd8eef983edb532dfe06538,d815b9fca9fa60304291b5dbd971a5fe5035d5bd7db709ab6aa5e5c4add90054
2026-08-24,overnight,ROLL,{},10556.92,10556.92,隔夜-0.53%-成本,2026-08-24 20:15,d815b9fca9fa60304291b5dbd971a5fe5035d5bd7db709ab6aa5e5c4add90054,80b9bd488b6735b44158c4533f24b7f61c5f6b248d48580d4baf26564cbb842f
2026-08-24,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9849.82,,2026-08-24 20:15,80b9bd488b6735b44158c4533f24b7f61c5f6b248d48580d4baf26564cbb842f,769743b43c32205c423384b7566091f299ff59e6e2cdc0a29e733317713cbe2b
2026-08-24,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10322.09,,2026-08-24 20:15,769743b43c32205c423384b7566091f299ff59e6e2cdc0a29e733317713cbe2b,86a44e3c5aa6d3af03c03efa494fb4e487575c2786d85b83704c217bfc6e391f
2026-08-25,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10390.07,,2026-08-25 20:14,86a44e3c5aa6d3af03c03efa494fb4e487575c2786d85b83704c217bfc6e391f,9273d9ed52ca6f35c59fe9d155f219de42789c2d55adde2a1e4a4f3bd4cef4e1
2026-08-25,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8196.99,,2026-08-25 20:14,9273d9ed52ca6f35c59fe9d155f219de42789c2d55adde2a1e4a4f3bd4cef4e1,0d9c829e6f2a58113541ba50ba39c5af17f16d3d7e2149ef6125338df1a7bf9b
2026-08-25,overnight,ROLL,{},10628.79,10628.79,隔夜+0.70%-成本,2026-08-25 20:14,0d9c829e6f2a58113541ba50ba39c5af17f16d3d7e2149ef6125338df1a7bf9b,03e785f116cc61389714477cef0b1e402fe5d928a8ae3d646b63c83aaa5bc230
2026-08-25,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9914.69,,2026-08-25 20:14,03e785f116cc61389714477cef0b1e402fe5d928a8ae3d646b63c83aaa5bc230,faf4725725e2305462da245ceb83b174623104dd8ea9fa55f5a39b285bf2868e
2026-08-25,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10390.07,,2026-08-25 20:14,faf4725725e2305462da245ceb83b174623104dd8ea9fa55f5a39b285bf2868e,63d455d40bcf76501a878ff11a90cfae903d120b330627e5f7059d15a859337e
2026-08-26,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10381.68,,2026-08-26 20:17,63d455d40bcf76501a878ff11a90cfae903d120b330627e5f7059d15a859337e,e450a804e7a199798e71fce9718a69aa007feb3b948ca4ed46d62fdf002d8c56
2026-08-26,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8258.78,,2026-08-26 20:17,e450a804e7a199798e71fce9718a69aa007feb3b948ca4ed46d62fdf002d8c56,212c65e6adf3d5d02e808016004ef9a383cb87347fd776900776b8a191d38b76
2026-08-26,overnight,ROLL,{},10593.46,10593.46,隔夜-0.31%-成本,2026-08-26 20:17,212c65e6adf3d5d02e808016004ef9a383cb87347fd776900776b8a191d38b76,ef80029557bc7d8678d8773a75254271917d01bbec448c7f717d7012cefa35ae
2026-08-26,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9906.69,,2026-08-26 20:17,ef80029557bc7d8678d8773a75254271917d01bbec448c7f717d7012cefa35ae,348a97af3cee15be7b86a67a8905021d949cc35f5c40102fedce709b5acc4b40
2026-08-26,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10381.68,,2026-08-26 20:17,348a97af3cee15be7b86a67a8905021d949cc35f5c40102fedce709b5acc4b40,9a22191ffc7f9578db8cebf72c5a1a2631cf3a4684cc1ab04fbc03b314deb8f9
2026-08-27,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10545.04,,2026-08-27 22:47,9a22191ffc7f9578db8cebf72c5a1a2631cf3a4684cc1ab04fbc03b314deb8f9,3922bd9bb60522a7c345e8dafce66be34ed370779117f38f9016b155dcdf050a
2026-08-27,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8199.46,,2026-08-27 22:47,3922bd9bb60522a7c345e8dafce66be34ed370779117f38f9016b155dcdf050a,8878170ebe44d364df1a1384f40c73d1f41693cf2c6b2f5db01734181c978cbc
2026-08-27,overnight,ROLL,{},10674.88,10674.88,隔夜+0.79%-成本,2026-08-27 22:47,8878170ebe44d364df1a1384f40c73d1f41693cf2c6b2f5db01734181c978cbc,1a701ee04cdbcb104855349f081e0df46bdf79cf4aa6d2459dabde99fddc1078
2026-08-27,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10062.57,,2026-08-27 22:47,1a701ee04cdbcb104855349f081e0df46bdf79cf4aa6d2459dabde99fddc1078,474130c65078a9b73df583be1579b14d566e55aa4ffee7713b6cfff70137c101
2026-08-27,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10545.04,,2026-08-27 22:47,474130c65078a9b73df583be1579b14d566e55aa4ffee7713b6cfff70137c101,8518eebbe0edce3302da56a9866f9ba9b253ef90b882a6b77910e9d86c69fb68
2026-08-28,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10489.84,,2026-08-28 22:54,8518eebbe0edce3302da56a9866f9ba9b253ef90b882a6b77910e9d86c69fb68,f2d4c9402d221371741575e9376579fac8e6967fe25b059fc4ee033d323adb92
2026-08-28,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8134.38,,2026-08-28 22:54,f2d4c9402d221371741575e9376579fac8e6967fe25b059fc4ee033d323adb92,0571ae7b9515bc4691d78e1ed889147f58bdf832e70cfa156e5187543b46d829
2026-08-28,overnight,ROLL,{},10652.61,10652.61,隔夜-0.19%-成本,2026-08-28 22:54,0571ae7b9515bc4691d78e1ed889147f58bdf832e70cfa156e5187543b46d829,54655d43f0f60b5e63cefc6313d4a8e11efe928c1c4652b7ba0c5248270d1fb9
2026-08-28,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10009.9,,2026-08-28 22:54,54655d43f0f60b5e63cefc6313d4a8e11efe928c1c4652b7ba0c5248270d1fb9,e843b6b0d37e3e6d9041eb0643f999d9dac840e233c72ba3adcef9ae9608da8b
2026-08-28,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10489.84,,2026-08-28 22:54,e843b6b0d37e3e6d9041eb0643f999d9dac840e233c72ba3adcef9ae9608da8b,cba56d40358302963390347ed64c555c906ab0a0b944f0876c7cc3da2c4a35b0
2026-08-31,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10477.31,,2026-08-31 23:28,cba56d40358302963390347ed64c555c906ab0a0b944f0876c7cc3da2c4a35b0,56febb994161871eb8223144f0be9952e93b7ebe6c9fc0798b1a4cf8cb7bb55b
